station ID = gr (Granada)
system = VELETA
signal = 387, total, photoncounting, dark-subtracted
date, time= 21.02.2022, 19UTC
range,E,N,S,W,channel
1642.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1650.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1657.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1665.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1672.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1680.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1687.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1695.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1702.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1710.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1717.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1725.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1732.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1740.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1747.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1755.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1762.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1770.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1777.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1785.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1792.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1800.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1807.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1815.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1822.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1830.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1837.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1845.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1852.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1860.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1867.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1875.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1882.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1890.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1897.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1905.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1912.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1920.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1927.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1935.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1942.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1950.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1957.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1965.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1972.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1980.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1987.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
1995.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2002.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2010.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2017.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2025.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2032.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2040.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2047.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2055.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2062.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2070.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2077.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2085.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2092.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2100.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2107.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2115.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2122.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2130.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2137.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2145.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2152.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2160.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2167.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2175.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2182.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2190.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2197.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2205.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2212.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2220.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2227.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2235.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2242.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2250.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2257.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2265.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2272.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2280.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2287.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2295.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2302.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2310.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2317.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2325.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2332.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2340.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2347.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2355.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2362.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2370.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2377.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2385.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2392.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2400.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2407.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2415.0000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
2422.5000,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,387xtp
