station ID = gr (Granada)
system = KASCAL
signal = 355, perpendicular, analog, unknown
date of measurement, time, duration of measurement= 07.04.2018, 02UTC, 3600.0 s
location, WMO radiosonde station ID, date of radiosonde = Granada, ecmwf, 07.04.2018, 02UTC
lower and upper Rayleigh height limits = 5, 10
range,attnRayleighBSC,RangeCorrectedSignal
9.5550,1.2540e-06,-1.0858e+05
9.5625,1.2524e-06,-9.3676e+04
9.5700,1.2508e-06,-8.9305e+04
9.5775,1.2492e-06,-8.3651e+04
9.5850,1.2475e-06,-9.3462e+04
9.5925,1.2459e-06,-7.6620e+04
9.6000,1.2443e-06,-6.2500e+04
9.6075,1.2427e-06,-8.1268e+04
9.6150,1.2411e-06,-8.5482e+04
9.6225,1.2395e-06,-8.2991e+04
9.6300,1.2379e-06,-8.8712e+04
9.6375,1.2363e-06,-9.0336e+04
9.6450,1.2347e-06,-4.5958e+04
9.6525,1.2331e-06,-5.8781e+04
9.6600,1.2315e-06,-1.1692e+05
9.6675,1.2300e-06,-6.0481e+04
9.6750,1.2284e-06,-5.8213e+04
9.6825,1.2268e-06,-1.1775e+05
9.6900,1.2252e-06,-8.3004e+04
9.6975,1.2236e-06,-7.2236e+04
9.7050,1.2220e-06,-9.2917e+04
9.7125,1.2205e-06,-5.6635e+04
9.7200,1.2189e-06,-2.8086e+04
9.7275,1.2173e-06,-6.1048e+04
9.7350,1.2158e-06,-3.2271e+04
9.7425,1.2142e-06,8.1552e+03
9.7500,1.2126e-06,-4.2938e+04
9.7575,1.2111e-06,-1.0259e+05
9.7650,1.2095e-06,-6.6615e+04
9.7725,1.2079e-06,-7.3372e+04
9.7800,1.2064e-06,-6.5797e+04
9.7875,1.2048e-06,-6.4383e+04
9.7950,1.2033e-06,-4.7988e+04
9.8025,1.2017e-06,-5.4006e+04
9.8100,1.2002e-06,-3.7851e+04
9.8175,1.1986e-06,-1.0294e+05
9.8250,1.1971e-06,-1.3058e+05
9.8325,1.1956e-06,-3.7926e+04
9.8400,1.1940e-06,-3.4936e+04
9.8475,1.1925e-06,-1.2196e+05
9.8550,1.1910e-06,-3.8868e+04
9.8625,1.1894e-06,-6.0837e+04
9.8700,1.1879e-06,-1.2452e+05
9.8775,1.1864e-06,-2.9626e+04
9.8850,1.1848e-06,-2.8232e+04
9.8925,1.1833e-06,-1.2951e+05
9.9000,1.1818e-06,-5.4584e+04
9.9075,1.1803e-06,-3.9298e+04
9.9150,1.1788e-06,-9.5220e+04
9.9225,1.1773e-06,-1.0003e+05
9.9300,1.1757e-06,-6.4142e+04
9.9375,1.1742e-06,-9.3770e+04
9.9450,1.1727e-06,-4.0298e+04
9.9525,1.1712e-06,-4.0717e+04
9.9600,1.1697e-06,-9.0940e+04
9.9675,1.1682e-06,-5.7215e+04
9.9750,1.1667e-06,-8.3532e+04
9.9825,1.1652e-06,-7.9843e+04
9.9900,1.1637e-06,-4.8210e+04
9.9975,1.1622e-06,-9.8405e+04
10.0050,1.1607e-06,-1.0035e+05
10.0125,1.1592e-06,-5.7436e+04
10.0200,1.1577e-06,-6.9171e+04
10.0275,1.1563e-06,-6.1455e+04
10.0350,1.1548e-06,-7.9900e+04
10.0425,1.1533e-06,-8.7445e+04
10.0500,1.1518e-06,-7.2018e+04
10.0575,1.1503e-06,-5.9781e+04
10.0650,1.1489e-06,-4.8400e+04
10.0725,1.1474e-06,-6.1199e+04
10.0800,1.1459e-06,-7.1586e+04
10.0875,1.1445e-06,-9.0919e+04
10.0950,1.1430e-06,-1.2648e+05
10.1025,1.1415e-06,-1.1204e+05
10.1100,1.1401e-06,-1.0217e+05
10.1175,1.1386e-06,-9.0851e+04
10.1250,1.1371e-06,-1.0647e+05
10.1325,1.1357e-06,-8.1124e+04
10.1400,1.1342e-06,-6.8669e+04
10.1475,1.1328e-06,-1.5696e+05
10.1550,1.1313e-06,-5.5437e+04
10.1625,1.1299e-06,-3.3610e+04
10.1700,1.1284e-06,-1.2920e+05
10.1775,1.1270e-06,-1.0419e+05
10.1850,1.1255e-06,-1.8989e+04
10.1925,1.1241e-06,-1.4811e+05
10.2000,1.1227e-06,-1.2074e+05
10.2075,1.1212e-06,-4.8052e+04
10.2150,1.1198e-06,-1.1819e+05
10.2225,1.1183e-06,-1.0562e+05
10.2300,1.1169e-06,-3.1164e+04
10.2375,1.1155e-06,-1.1745e+05
10.2450,1.1141e-06,-1.0544e+05
10.2525,1.1126e-06,-3.8468e+04
10.2600,1.1112e-06,-7.6543e+04
10.2675,1.1098e-06,-1.1639e+05
10.2750,1.1084e-06,-7.6506e+04
10.2825,1.1070e-06,-9.8060e+04
10.2900,1.1055e-06,-7.1876e+04
10.2975,1.1041e-06,-6.7118e+04
10.3050,1.1027e-06,-6.5280e+04
10.3125,1.1013e-06,-3.5743e+04
10.3200,1.0999e-06,-5.4124e+04
10.3275,1.0985e-06,-7.4865e+04
10.3350,1.0971e-06,-4.8744e+04
10.3425,1.0957e-06,-2.5536e+04
10.3500,1.0943e-06,-8.0079e+04
10.3575,1.0929e-06,-1.0720e+05
10.3650,1.0915e-06,-9.9066e+04
10.3725,1.0901e-06,-1.3339e+05
10.3800,1.0887e-06,-6.5999e+04
10.3875,1.0873e-06,-1.0303e+05
10.3950,1.0859e-06,-1.3912e+05
10.4025,1.0845e-06,-8.4203e+04
10.4100,1.0831e-06,-5.4369e+04
10.4175,1.0818e-06,-1.4498e+05
10.4250,1.0804e-06,-9.1256e+04
10.4325,1.0790e-06,-7.0513e+04
10.4400,1.0776e-06,-1.1937e+05
10.4475,1.0762e-06,-6.5455e+04
10.4550,1.0749e-06,-4.4084e+04
10.4625,1.0735e-06,-1.1267e+05
10.4700,1.0721e-06,-5.5125e+04
10.4775,1.0708e-06,-7.0472e+04
10.4850,1.0694e-06,-1.1847e+05
10.4925,1.0680e-06,-1.2088e+05
10.5000,1.0667e-06,-1.0385e+05
10.5075,1.0653e-06,-1.2595e+05
10.5150,1.0639e-06,-1.5228e+05
10.5225,1.0626e-06,-1.0664e+05
10.5300,1.0612e-06,-1.3516e+05
10.5375,1.0599e-06,-1.2733e+05
10.5450,1.0585e-06,-6.5267e+04
10.5525,1.0572e-06,-1.1579e+05
10.5600,1.0558e-06,-1.3025e+05
10.5675,1.0545e-06,-1.1284e+05
10.5750,1.0531e-06,-1.0152e+05
10.5825,1.0518e-06,-1.4514e+05
10.5900,1.0505e-06,-1.3746e+05
10.5975,1.0491e-06,-1.8464e+05
10.6050,1.0478e-06,-1.0835e+05
10.6125,1.0464e-06,-1.4729e+05
10.6200,1.0451e-06,-1.6446e+05
10.6275,1.0438e-06,-1.1713e+05
10.6350,1.0425e-06,-1.0902e+05
10.6425,1.0411e-06,-1.1696e+05
10.6500,1.0398e-06,-1.0747e+05
10.6575,1.0385e-06,-1.2749e+05
10.6650,1.0372e-06,-1.4522e+05
10.6725,1.0358e-06,-1.2530e+05
10.6800,1.0345e-06,-1.0504e+05
10.6875,1.0332e-06,-1.5020e+05
10.6950,1.0319e-06,-1.7787e+05
10.7025,1.0306e-06,-1.4764e+05
10.7100,1.0293e-06,-1.3540e+05
10.7175,1.0279e-06,-1.7425e+05
10.7250,1.0266e-06,-1.5044e+05
10.7325,1.0253e-06,-1.4790e+05
10.7400,1.0240e-06,-1.0783e+05
10.7475,1.0227e-06,-1.0323e+05
10.7550,1.0214e-06,-1.2075e+05
10.7625,1.0201e-06,-1.2999e+05
10.7700,1.0188e-06,-1.2255e+05
10.7775,1.0175e-06,-8.3185e+04
10.7850,1.0162e-06,-1.2221e+05
10.7925,1.0149e-06,-1.4940e+05
10.8000,1.0136e-06,-1.3976e+05
10.8075,1.0124e-06,-1.2968e+05
10.8150,1.0111e-06,-1.6454e+05
10.8225,1.0098e-06,-1.4625e+05
10.8300,1.0085e-06,-1.4113e+05
10.8375,1.0072e-06,-9.9382e+04
10.8450,1.0059e-06,-7.9805e+04
10.8525,1.0047e-06,-1.2304e+05
10.8600,1.0034e-06,-1.0514e+05
10.8675,1.0021e-06,-1.1805e+05
10.8750,1.0008e-06,-1.0330e+05
10.8825,9.9956e-07,-5.8529e+04
10.8900,9.9829e-07,-7.7340e+04
10.8975,9.9702e-07,-1.1801e+05
10.9050,9.9575e-07,-1.1714e+05
10.9125,9.9449e-07,-8.2896e+04
10.9200,9.9322e-07,-8.2453e+04
10.9275,9.9196e-07,-1.5376e+05
10.9350,9.9070e-07,-1.3628e+05
10.9425,9.8944e-07,-1.3621e+05
10.9500,9.8819e-07,-1.1929e+05
10.9575,9.8693e-07,-1.2224e+05
10.9650,9.8568e-07,-1.3257e+05
10.9725,9.8443e-07,-1.1957e+05
10.9800,9.8318e-07,-1.4852e+05
10.9875,9.8193e-07,-1.8675e+05
10.9950,9.8068e-07,-1.4357e+05
11.0025,9.7936e-07,-2.0134e+05
11.0100,9.7790e-07,-1.7467e+05
11.0175,9.7644e-07,-1.1187e+05
11.0250,9.7498e-07,-1.3686e+05
11.0325,9.7353e-07,-1.9101e+05
11.0400,9.7208e-07,-1.3938e+05
11.0475,9.7063e-07,-9.4823e+04
11.0550,9.6918e-07,-1.0934e+05
11.0625,9.6774e-07,-1.1108e+05
11.0700,9.6629e-07,-9.9263e+04
11.0775,9.6485e-07,-1.3238e+05
11.0850,9.6342e-07,-1.4368e+05
11.0925,9.6198e-07,-1.5872e+05
11.1000,9.6055e-07,-1.5184e+05
11.1075,9.5912e-07,-2.2143e+05
11.1150,9.5769e-07,-1.9875e+05
11.1225,9.5627e-07,-2.0316e+05
11.1300,9.5485e-07,-2.3225e+05
11.1375,9.5343e-07,-2.1140e+05
11.1450,9.5201e-07,-1.7035e+05
11.1525,9.5059e-07,-1.6252e+05
11.1600,9.4918e-07,-1.5163e+05
11.1675,9.4777e-07,-1.3506e+05
11.1750,9.4636e-07,-1.1615e+05
11.1825,9.4496e-07,-1.2752e+05
11.1900,9.4356e-07,-1.2898e+05
11.1975,9.4216e-07,-1.5234e+05
11.2050,9.4076e-07,-1.5184e+05
11.2125,9.3936e-07,-8.1272e+04
11.2200,9.3797e-07,-1.3240e+05
11.2275,9.3658e-07,-1.4542e+05
11.2350,9.3519e-07,-1.7478e+05
11.2425,9.3380e-07,-1.9098e+05
11.2500,9.3242e-07,-1.2585e+05
11.2575,9.3104e-07,-1.3573e+05
11.2650,9.2966e-07,-1.3249e+05
11.2725,9.2829e-07,-1.0981e+05
11.2800,9.2691e-07,-1.1420e+05
11.2875,9.2554e-07,-1.1926e+05
11.2950,9.2417e-07,-1.0591e+05
11.3025,9.2280e-07,-8.3373e+04
11.3100,9.2144e-07,-1.2288e+05
11.3175,9.2008e-07,-9.5726e+04
11.3250,9.1872e-07,-1.2258e+05
11.3325,9.1736e-07,-1.3643e+05
11.3400,9.1600e-07,-1.6069e+05
11.3475,9.1465e-07,-1.2311e+05
11.3550,9.1330e-07,-1.0885e+05
11.3625,9.1195e-07,-1.2970e+05
11.3700,9.1061e-07,-1.5385e+05
11.3775,9.0926e-07,-1.5375e+05
11.3850,9.0792e-07,-1.2497e+05
11.3925,9.0658e-07,-1.4262e+05
11.4000,9.0525e-07,-1.0914e+05
11.4075,9.0391e-07,-1.4621e+05
11.4150,9.0258e-07,-1.7001e+05
11.4225,9.0125e-07,-1.1905e+05
11.4300,8.9992e-07,-1.4300e+05
11.4375,8.9860e-07,-2.1204e+05
11.4450,8.9727e-07,-1.5748e+05
11.4525,8.9595e-07,-1.2967e+05
11.4600,8.9463e-07,-1.2517e+05
11.4675,8.9332e-07,-8.2063e+04
11.4750,8.9200e-07,-7.2321e+04
11.4825,8.9069e-07,-9.5509e+04
11.4900,8.8938e-07,-7.6903e+04
11.4975,8.8807e-07,-1.2123e+05
11.5050,8.8677e-07,-1.7568e+05
11.5125,8.8547e-07,-1.5441e+05
11.5200,8.8416e-07,-1.5340e+05
11.5275,8.8287e-07,-2.2464e+05
11.5350,8.8157e-07,-1.1811e+05
11.5425,8.8028e-07,-9.7019e+04
11.5500,8.7898e-07,-2.2650e+05
11.5575,8.7769e-07,-1.6431e+05
11.5650,8.7641e-07,-1.2085e+05
11.5725,8.7512e-07,-1.9292e+05
11.5800,8.7384e-07,-1.2933e+05
11.5875,8.7256e-07,-7.8307e+04
11.5950,8.7128e-07,-1.7492e+05
11.6025,8.7000e-07,-1.7139e+05
11.6100,8.6873e-07,-8.9189e+04
11.6175,8.6745e-07,-1.8125e+05
11.6250,8.6618e-07,-2.0978e+05
11.6325,8.6492e-07,-2.1698e+05
11.6400,8.6365e-07,-2.4159e+05
11.6475,8.6239e-07,-2.6109e+05
11.6550,8.6112e-07,-1.6754e+05
11.6625,8.5987e-07,-2.3370e+05
11.6700,8.5861e-07,-2.4783e+05
11.6775,8.5735e-07,-1.9081e+05
11.6850,8.5610e-07,-2.6744e+05
11.6925,8.5485e-07,-2.2668e+05
11.7000,8.5360e-07,-1.6627e+05
11.7075,8.5235e-07,-1.8324e+05
11.7150,8.5111e-07,-2.0854e+05
11.7225,8.4987e-07,-1.6301e+05
11.7300,8.4862e-07,-1.8798e+05
11.7375,8.4739e-07,-1.9076e+05
11.7450,8.4615e-07,-1.6829e+05
11.7525,8.4492e-07,-2.0786e+05
11.7600,8.4368e-07,-1.7167e+05
11.7675,8.4245e-07,-2.7699e+05
11.7750,8.4123e-07,-2.4564e+05
11.7825,8.4000e-07,-1.6045e+05
11.7900,8.3878e-07,-2.1011e+05
11.7975,8.3755e-07,-1.8607e+05
11.8050,8.3633e-07,-1.5175e+05
11.8125,8.3512e-07,-2.1274e+05
11.8200,8.3390e-07,-8.8227e+04
11.8275,8.3269e-07,-1.1750e+05
11.8350,8.3148e-07,-2.4863e+05
11.8425,8.3027e-07,-1.3478e+05
11.8500,8.2906e-07,-1.0541e+05
11.8575,8.2785e-07,-2.4597e+05
11.8650,8.2665e-07,-1.9319e+05
11.8725,8.2545e-07,-1.6500e+05
11.8800,8.2425e-07,-2.2957e+05
11.8875,8.2305e-07,-1.3081e+05
11.8950,8.2185e-07,-1.2083e+05
11.9025,8.2066e-07,-2.7441e+05
11.9100,8.1947e-07,-1.6713e+05
11.9175,8.1828e-07,-1.2537e+05
11.9250,8.1709e-07,-2.7764e+05
11.9325,8.1591e-07,-2.3896e+05
11.9400,8.1472e-07,-1.8600e+05
11.9475,8.1354e-07,-2.4079e+05
11.9550,8.1236e-07,-2.4744e+05
11.9625,8.1119e-07,-1.9868e+05
11.9700,8.1001e-07,-2.5019e+05
11.9775,8.0884e-07,-1.9497e+05
11.9850,8.0766e-07,-9.2481e+04
11.9925,8.0649e-07,-2.0293e+05
12.0000,8.0533e-07,-1.6406e+05
12.0075,8.0416e-07,-1.3262e+05
12.0150,8.0300e-07,-1.5670e+05
12.0225,8.0183e-07,-1.7410e+05
12.0300,8.0067e-07,-1.7120e+05
12.0375,7.9952e-07,-2.2904e+05
12.0450,7.9836e-07,-2.2237e+05
12.0525,7.9721e-07,-1.5570e+05
12.0600,7.9605e-07,-1.9190e+05
12.0675,7.9490e-07,-2.3196e+05
12.0750,7.9375e-07,-1.1834e+05
12.0825,7.9261e-07,-1.2802e+05
12.0900,7.9146e-07,-1.1980e+05
12.0975,7.9032e-07,-1.3411e+05
12.1050,7.8918e-07,-1.9857e+05
12.1125,7.8804e-07,-1.1808e+05
12.1200,7.8690e-07,-1.6195e+05
12.1275,7.8577e-07,-2.3061e+05
12.1350,7.8463e-07,-1.8078e+05
12.1425,7.8350e-07,-1.6115e+05
12.1500,7.8237e-07,-1.7986e+05
12.1575,7.8124e-07,-1.4314e+05
12.1650,7.8012e-07,-1.5551e+05
12.1725,7.7899e-07,-2.2377e+05
12.1800,7.7787e-07,-1.6474e+05
12.1875,7.7675e-07,-1.2666e+05
12.1950,7.7563e-07,-2.0504e+05
12.2025,7.7452e-07,-2.8085e+05
12.2100,7.7340e-07,-1.2646e+05
12.2175,7.7229e-07,-1.9826e+05
12.2250,7.7118e-07,-2.4279e+05
12.2325,7.7007e-07,-1.6096e+05
12.2400,7.6896e-07,-2.4609e+05
12.2475,7.6786e-07,-2.3717e+05
12.2550,7.6675e-07,-1.6666e+05
12.2625,7.6565e-07,-1.9263e+05
12.2700,7.6455e-07,-2.4550e+05
12.2775,7.6345e-07,-2.1633e+05
12.2850,7.6235e-07,-1.6157e+05
12.2925,7.6126e-07,-2.2506e+05
12.3000,7.6017e-07,-1.7520e+05
12.3075,7.5908e-07,-1.6430e+05
12.3150,7.5799e-07,-1.7570e+05
12.3225,7.5690e-07,-1.5597e+05
12.3300,7.5581e-07,-1.6664e+05
12.3375,7.5473e-07,-2.2606e+05
12.3450,7.5365e-07,-1.6911e+05
12.3525,7.5257e-07,-1.3577e+05
12.3600,7.5149e-07,-2.1914e+05
12.3675,7.5041e-07,-2.4909e+05
12.3750,7.4934e-07,-2.3449e+05
12.3825,7.4826e-07,-2.3274e+05
12.3900,7.4719e-07,-1.6178e+05
12.3975,7.4612e-07,-2.4397e+05
12.4050,7.4505e-07,-2.0450e+05
12.4125,7.4399e-07,-1.3869e+05
12.4200,7.4292e-07,-2.2395e+05
12.4275,7.4186e-07,-1.9998e+05
12.4350,7.4080e-07,-1.6821e+05
12.4425,7.3974e-07,-1.5944e+05
12.4500,7.3868e-07,-1.5057e+05
12.4575,7.3762e-07,-1.9610e+05
12.4650,7.3657e-07,-1.6827e+05
12.4725,7.3552e-07,-2.3499e+05
12.4800,7.3447e-07,-2.6817e+05
12.4875,7.3342e-07,-1.9994e+05
12.4950,7.3237e-07,-1.9114e+05
12.5025,7.3133e-07,-2.8065e+05
12.5100,7.3028e-07,-2.5835e+05
12.5175,7.2924e-07,-1.5177e+05
12.5250,7.2820e-07,-2.5861e+05
12.5325,7.2716e-07,-2.4569e+05
12.5400,7.2612e-07,-1.5506e+05
12.5475,7.2509e-07,-3.1262e+05
12.5550,7.2405e-07,-2.2598e+05
12.5625,7.2302e-07,-1.8072e+05
12.5700,7.2199e-07,-2.6649e+05
12.5775,7.2096e-07,-1.6705e+05
12.5850,7.1993e-07,-1.4287e+05
12.5925,7.1891e-07,-2.4161e+05
12.6000,7.1789e-07,-1.6895e+05
12.6075,7.1686e-07,-1.1494e+05
12.6150,7.1584e-07,-2.4873e+05
12.6225,7.1482e-07,-2.2178e+05
12.6300,7.1381e-07,-1.6444e+05
12.6375,7.1279e-07,-3.1417e+05
12.6450,7.1178e-07,-2.8816e+05
12.6525,7.1077e-07,-2.3229e+05
12.6600,7.0976e-07,-2.8641e+05
12.6675,7.0875e-07,-2.8013e+05
12.6750,7.0774e-07,-1.9233e+05
12.6825,7.0673e-07,-1.8629e+05
12.6900,7.0573e-07,-2.6055e+05
12.6975,7.0473e-07,-2.6180e+05
12.7050,7.0373e-07,-1.7371e+05
12.7125,7.0273e-07,-2.5461e+05
12.7200,7.0173e-07,-2.4164e+05
12.7275,7.0073e-07,-1.9803e+05
12.7350,6.9974e-07,-1.7974e+05
12.7425,6.9875e-07,-2.8721e+05
12.7500,6.9776e-07,-1.8853e+05
12.7575,6.9677e-07,-2.1507e+05
12.7650,6.9578e-07,-3.1785e+05
12.7725,6.9479e-07,-2.4705e+05
12.7800,6.9381e-07,-2.6107e+05
12.7875,6.9283e-07,-2.5830e+05
12.7950,6.9184e-07,-1.6523e+05
12.8025,6.9086e-07,-2.2863e+05
12.8100,6.8989e-07,-2.7995e+05
12.8175,6.8891e-07,-2.3355e+05
12.8250,6.8793e-07,-2.3647e+05
12.8325,6.8696e-07,-2.3950e+05
12.8400,6.8599e-07,-2.7281e+05
12.8475,6.8502e-07,-2.5468e+05
12.8550,6.8405e-07,-1.8127e+05
12.8625,6.8308e-07,-2.5656e+05
12.8700,6.8212e-07,-2.2228e+05
12.8775,6.8115e-07,-2.0924e+05
12.8850,6.8019e-07,-2.0023e+05
12.8925,6.7923e-07,-2.5060e+05
12.9000,6.7827e-07,-2.6330e+05
12.9075,6.7731e-07,-1.8893e+05
12.9150,6.7635e-07,-2.6347e+05
12.9225,6.7540e-07,-2.4315e+05
12.9300,6.7445e-07,-1.0002e+05
12.9375,6.7349e-07,-1.7626e+05
12.9450,6.7254e-07,-2.0154e+05
12.9525,6.7159e-07,-9.9858e+04
12.9600,6.7065e-07,-7.5013e+04
12.9675,6.6970e-07,-2.0436e+05
12.9750,6.6876e-07,-1.3834e+05
12.9825,6.6781e-07,-1.4429e+05
12.9900,6.6687e-07,-1.8669e+05
12.9975,6.6593e-07,-2.1734e+05
13.0050,6.6499e-07,-2.3069e+05
13.0125,6.6406e-07,-2.2942e+05
13.0200,6.6312e-07,-1.9628e+05
13.0275,6.6219e-07,-2.4656e+05
13.0350,6.6126e-07,-2.2818e+05
13.0425,6.6033e-07,-2.0764e+05
13.0500,6.5940e-07,-1.8297e+05
13.0575,6.5847e-07,-2.3135e+05
13.0650,6.5754e-07,-2.1265e+05
13.0725,6.5662e-07,-2.4658e+05
13.0800,6.5569e-07,-2.3929e+05
13.0875,6.5477e-07,-2.1785e+05
13.0950,6.5385e-07,-2.1548e+05
13.1025,6.5293e-07,-2.1378e+05
13.1100,6.5201e-07,-1.6891e+05
13.1175,6.5110e-07,-1.6504e+05
13.1250,6.5018e-07,-1.5494e+05
13.1325,6.4927e-07,-1.1646e+05
13.1400,6.4836e-07,-1.8526e+05
13.1475,6.4745e-07,-1.7996e+05
13.1550,6.4654e-07,-1.3520e+05
13.1625,6.4563e-07,-2.0875e+05
13.1700,6.4473e-07,-2.6066e+05
13.1775,6.4382e-07,-2.4364e+05
13.1850,6.4292e-07,-2.5701e+05
13.1925,6.4202e-07,-1.7798e+05
13.2000,6.4112e-07,-2.4125e+05
13.2075,6.4022e-07,-2.6967e+05
13.2150,6.3932e-07,-2.6243e+05
13.2225,6.3843e-07,-2.0245e+05
13.2300,6.3753e-07,-1.8181e+05
13.2375,6.3664e-07,-2.7285e+05
13.2450,6.3575e-07,-2.3291e+05
13.2525,6.3486e-07,-2.4414e+05
13.2600,6.3397e-07,-2.5723e+05
13.2675,6.3308e-07,-2.6290e+05
13.2750,6.3219e-07,-2.1553e+05
13.2825,6.3131e-07,-1.8355e+05
13.2900,6.3043e-07,-1.4265e+05
13.2975,6.2954e-07,-1.5401e+05
13.3050,6.2866e-07,-1.9631e+05
13.3125,6.2779e-07,-2.5700e+05
13.3200,6.2691e-07,-2.1846e+05
13.3275,6.2603e-07,-2.3752e+05
13.3350,6.2516e-07,-2.2600e+05
13.3425,6.2428e-07,-2.3253e+05
13.3500,6.2341e-07,-2.4740e+05
13.3575,6.2254e-07,-2.1648e+05
13.3650,6.2167e-07,-1.7567e+05
13.3725,6.2080e-07,-2.5738e+05
13.3800,6.1994e-07,-2.6959e+05
13.3875,6.1907e-07,-2.8275e+05
13.3950,6.1821e-07,-2.4723e+05
13.4025,6.1735e-07,-2.5316e+05
13.4100,6.1648e-07,-2.9868e+05
13.4175,6.1562e-07,-3.2442e+05
13.4250,6.1477e-07,-2.1030e+05
13.4325,6.1391e-07,-2.7531e+05
13.4400,6.1305e-07,-2.9847e+05
13.4475,6.1220e-07,-2.0892e+05
13.4550,6.1135e-07,-1.8284e+05
13.4625,6.1049e-07,-2.8161e+05
13.4700,6.0964e-07,-1.6665e+05
13.4775,6.0879e-07,-1.6969e+05
13.4850,6.0795e-07,-2.9178e+05
13.4925,6.0710e-07,-2.1747e+05
13.5000,6.0626e-07,-1.7314e+05
13.5075,6.0541e-07,-2.6280e+05
13.5150,6.0457e-07,-2.1098e+05
13.5225,6.0373e-07,-2.1002e+05
13.5300,6.0289e-07,-2.8749e+05
13.5375,6.0205e-07,-2.7193e+05
13.5450,6.0121e-07,-2.2357e+05
13.5525,6.0038e-07,-2.2453e+05
13.5600,5.9954e-07,-2.9035e+05
13.5675,5.9871e-07,-2.8225e+05
13.5750,5.9788e-07,-2.0662e+05
13.5825,5.9705e-07,-2.0224e+05
13.5900,5.9622e-07,-2.1865e+05
13.5975,5.9539e-07,-2.8922e+05
13.6050,5.9456e-07,-2.3806e+05
13.6125,5.9374e-07,-2.5846e+05
13.6200,5.9291e-07,-2.8274e+05
13.6275,5.9209e-07,-2.3987e+05
13.6350,5.9127e-07,-2.8250e+05
13.6425,5.9045e-07,-2.7981e+05
13.6500,5.8963e-07,-2.9623e+05
13.6575,5.8881e-07,-2.5713e+05
13.6650,5.8800e-07,-2.7178e+05
13.6725,5.8718e-07,-3.2680e+05
13.6800,5.8637e-07,-2.4037e+05
13.6875,5.8556e-07,-2.8118e+05
13.6950,5.8474e-07,-2.7895e+05
13.7025,5.8393e-07,-3.0351e+05
13.7100,5.8313e-07,-2.4908e+05
13.7175,5.8232e-07,-2.3569e+05
13.7250,5.8151e-07,-3.2132e+05
13.7325,5.8071e-07,-2.2267e+05
13.7400,5.7990e-07,-2.3913e+05
13.7475,5.7910e-07,-3.8954e+05
13.7550,5.7830e-07,-2.2719e+05
13.7625,5.7750e-07,-2.0516e+05
13.7700,5.7670e-07,-2.7659e+05
13.7775,5.7590e-07,-3.0528e+05
13.7850,5.7511e-07,-2.0633e+05
13.7925,5.7431e-07,-2.6445e+05
13.8000,5.7352e-07,-2.9438e+05
13.8075,5.7273e-07,-2.5013e+05
13.8150,5.7193e-07,-2.1129e+05
13.8225,5.7114e-07,-1.5174e+05
13.8300,5.7036e-07,-1.7152e+05
13.8375,5.6957e-07,-2.7830e+05
13.8450,5.6878e-07,-1.4243e+05
13.8525,5.6800e-07,-1.9819e+05
13.8600,5.6721e-07,-2.3481e+05
13.8675,5.6643e-07,-1.7719e+05
13.8750,5.6565e-07,-3.1706e+05
13.8825,5.6487e-07,-3.2596e+05
13.8900,5.6409e-07,-2.3348e+05
13.8975,5.6331e-07,-3.3865e+05
13.9050,5.6253e-07,-3.5856e+05
13.9125,5.6176e-07,-2.4479e+05
13.9200,5.6098e-07,-2.6655e+05
13.9275,5.6021e-07,-3.2058e+05
13.9350,5.5944e-07,-1.9254e+05
13.9425,5.5867e-07,-2.0816e+05
13.9500,5.5790e-07,-1.9612e+05
13.9575,5.5713e-07,-2.5116e+05
13.9650,5.5636e-07,-2.1014e+05
13.9725,5.5560e-07,-1.8978e+05
13.9800,5.5483e-07,-3.0870e+05
13.9875,5.5407e-07,-2.2740e+05
13.9950,5.5331e-07,-2.8036e+05
14.0025,5.5254e-07,-4.2564e+05
14.0100,5.5178e-07,-3.1227e+05
14.0175,5.5103e-07,-3.6990e+05
14.0250,5.5027e-07,-4.1270e+05
14.0325,5.4951e-07,-2.7884e+05
14.0400,5.4876e-07,-3.1361e+05
14.0475,5.4800e-07,-4.2545e+05
14.0550,5.4725e-07,-2.2337e+05
14.0625,5.4650e-07,-1.3886e+05
14.0700,5.4575e-07,-2.8543e+05
14.0775,5.4500e-07,-3.2061e+05
14.0850,5.4425e-07,-2.2715e+05
14.0925,5.4350e-07,-2.9417e+05
14.1000,5.4275e-07,-2.8574e+05
14.1075,5.4201e-07,-3.0980e+05
14.1150,5.4127e-07,-2.9982e+05
14.1225,5.4052e-07,-2.9838e+05
14.1300,5.3978e-07,-2.5450e+05
14.1375,5.3904e-07,-3.4080e+05
14.1450,5.3830e-07,-2.8777e+05
14.1525,5.3756e-07,-2.9478e+05
14.1600,5.3683e-07,-2.9554e+05
14.1675,5.3609e-07,-2.3228e+05
14.1750,5.3536e-07,-3.0474e+05
14.1825,5.3462e-07,-3.3825e+05
14.1900,5.3389e-07,-2.7527e+05
14.1975,5.3316e-07,-2.6169e+05
14.2050,5.3243e-07,-1.9904e+05
14.2125,5.3170e-07,-2.2418e+05
14.2200,5.3097e-07,-3.1708e+05
14.2275,5.3024e-07,-2.5163e+05
14.2350,5.2952e-07,-2.3157e+05
14.2425,5.2879e-07,-3.3103e+05
14.2500,5.2807e-07,-2.4708e+05
14.2575,5.2735e-07,-2.7955e+05
